program_name,source_file,category,course_name,course_ids,credits,note,year1_fall,year1_spring,year2_fall,year2_spring,year3_fall,year3_spring,year4_fall,year4_spring
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,,國文,[],5.0,,5.0,,,,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,,外文,[],3.0,,3.0,3.0,,,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,共同,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,必修,服務學習課程,[],0.0,,0.0,0.0,,,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,必修,通識課程(含核心必修、選修科目),[],14.0,,14.0,,,,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,國學導讀,"['CL1003', 'CL1004']",2.0,,2.0,2.0,,,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,文學概論,"['CL1005', 'CL1006']",2.0,,2.0,2.0,,,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,古籍閱讀,"['CL1025', 'CL1026']",1.0,,1.0,1.0,,,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,歷代文選及習作,"['CL2001', 'CL2002']",3.0,,,,3.0,3.0,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,中國文學史,"['CL2005', 'CL2006']",3.0,,,,3.0,3.0,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,文字學,"['CL2003', 'CL2004']",2.0,,,,2.0,2.0,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,詩選及習作,"['CL2007', 'CL2008']",2.0,,,,2.0,2.0,,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,中國思想史,"['CL4003', 'CL4004']",,,,,,,3.0,3.0,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,詞選及習作,['CL2090'],,,,,,,3.0,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,聲韻學,['CL3161'],,,,,,,3.0,,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,訓詁學,['CL4104'],,,,,,,,3.0,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,曲選及習作,['CL3160'],,,,,,,,3.0,,
中國文學系【1140924條訂版】,中國文學系【1140924條訂版】_table_1.csv,系訂 必修,一、共同必修 1 共同科目修習及其他畢業條件，請見應修科目表注意事項。 2 本系新生外文課程可從三種外文課程中任選一種：(1) 「大一英文」人文社會課群6學 分；(2)英文系開設之其他英文課程6學分；(3)語言中心開設或認定之初級第二外語課 程，但同一外語課程必須連續修滿6學分。 3 選修「進修英文」取得之學分，不列入本系之畢業學分總數。 4 通識核心必修四大領域中至少須修習一個領域。 二、系訂必修 1 必修科目計73學分，其中系必修48學分，畢業須修滿128學分。 2 中文系學生，在校四年至少選修並通過本系選修科目32學分。 3 本系學生畢業前須點畢二部古籍，相關規定依本系「大學生點書辦法」辦理。 三、雙主修規定 1 依本校「學生修讀雙主修辦法」辦理。 2 雙主修學生畢業前須點畢一部古籍，相關規定依本系「大學生點書辦法」辦理。,[],,備註,,,,,,,,
企業管理學系,企業管理學系_table_1.csv,共同 必修,國文,[],5.0,,5.0,,,,,,,
企業管理學系,企業管理學系_table_1.csv,共同 必修,外文,[],3.0,,3.0,3.0,,,,,,
企業管理學系,企業管理學系_table_1.csv,共同 必修,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
企業管理學系,企業管理學系_table_1.csv,共同 必修,服務學習課程,[],0.0,,0.0,0.0,,,,,,
企業管理學系,企業管理學系_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,14.0,,,,,,,
企業管理學系,企業管理學系_table_1.csv,院訂 必修,經濟學,"['MT1011', 'MT1012']",3.0,,3.0,3.0,,,,,,
企業管理學系,企業管理學系_table_1.csv,院訂 必修,企業概論,['MT1021'],3.0,,3.0,,,,,,,
企業管理學系,企業管理學系_table_1.csv,院訂 必修,會計學,"['MT1031', 'MT1032']",3.0,,3.0,3.0,,,,,,
企業管理學系,企業管理學系_table_1.csv,院訂 必修,統計學,"['MT2041', 'MT2042']",3.0,,,,3.0,3.0,,,,
企業管理學系,企業管理學系_table_1.csv,院訂 必修,程式設計：Python,['MT1051'],3.0,,3.0,,,,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,微積分,"['MA1005', 'MA1006']",3.0,,3.0,3.0,,,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,管理學,['BA1003'],3.0,,,3.0,,,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,財務管理,['BA2000'],3.0,,,,3.0,,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,行銷管理,['BA2030'],3.0,,,,3.0,,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,管理數學,['BA2004'],3.0,,,,3.0,,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,組織行為,['BA2015'],3.0,,,,3.0,,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,作業研究,['BA2014'],3.0,,,,,3.0,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,人力資源管理,['BA3005'],3.0,,,,,3.0,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,資訊管理,['BA3004'],3.0,,,,,3.0,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,生產與作業管理,['BA3001'],3.0,,,,,3.0,,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,民法概要,['BA3000'],,,,,,,3.0,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,成本會計,['BA2016'],,,,,,,3.0,,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,商事法,['BA3003'],,,,,,,,3.0,,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,企業政策,['BA4000'],,,,,,,,,3.0,
企業管理學系,企業管理學系_table_1.csv,系訂 必修,企管專題,['BA4086'],,,,,,,,,,3.0
企業管理學系,企業管理學系_table_1.csv,系訂 必修,"一、共同必修 1共同科目修習及其他畢業條件，請見應修科目表注意事項。 2本系新生外文課程可從三種外文課程中任選一種。 3選修「進修英文」取得之學分，不列入本系之畢業學分總數。 4通識核心必修四大領域中至少須修習一個領域。 二、院、系訂必修 1 必修科目計 97學分，最低畢業學分：128學分。 2上述各科目以在本系修課為限。在本系以外之學系修讀同名稱、同學分之必修課程，必須事前提出「抵修學分事 先申請」，經核可後始可選讀及抵修，抵免科目則以三科為限，並須依照本系之修課順序修讀。本規定且適用於 申請本系雙主修同學。 3選修科目應至少修習五門14學分，其中三門8學分必須選自以本系課號所開授之選修課程，另二門必須選自「企業 資源規劃」學分學程之必修（含多選二）課程，或選自「商業智慧與分析」學分學程之必修(含必選)課程。申請本 系雙主修同學選修科目應至少修習三門8學分，二門本系課號選修，一門前項數位素養課程。 4申請本系為雙主修同學，除依本校雙主修辦法之規定辦理外，並必須達到入學後核准前每學期成績排名均維持在 班上前百分之二十以內。 三、雙主修規定 1依本校「學生修讀雙主修辦法」辦理。 2如上述二、2,3,4項說明。",[],,備註,,,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,共同 必修,國文,[],5.0,,5.0,,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,共同 必修,外文,[],3.0,,3.0,3.0,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,共同 必修,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,共同 必修,服務學習課程,[],0.0,,0.0,0.0,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,14.0,,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,微積分,"['MA1001', 'MA1002']",4.0,,4.0,4.0,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,普通物理A,"['PH1031', 'PH1032']",3.0,,3.0,3.0,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,普物實驗,"['PH1003', 'PH1004']",1.0,,1.0,1.0,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,普通化學 I,['CM1009'],3.0,,3.0,,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,普化實驗,['CM1008'],1.0,,1.0,,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,光電科技概論 I / II,"['OS1006', 'OS1007']",1.0,,1.0,1.0,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,計算機概論,['OS1008'],3.0,,3.0,,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,工程數學 I / II,"['OS2007', 'OS2008']",3.0,,,3.0,3.0,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,電磁學 I / II,"['OS2003', 'OS2004']",3.0,,,,3.0,3.0,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,基礎電學 I / II,"['OS2013', 'OS2014']",4.0,,,,4.0,4.0,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,電子實驗 I / II,"['OS2015', 'OS2016']",1.0,,,,1.0,1.0,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,基礎光學與幾何光學,['OS2017'],3.0,,,,3.0,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,波動光學,['OS2018'],3.0,,,,,3.0,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,電磁光學,['OS3016'],,,,,,,3.0,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,光學實驗,['OS3011'],,,,,,,1.0,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,近代物理,['OS2001'],3.0,,,,,3.0,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,光學系統,['OS3001'],,,,,,,,3.0,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,光電半導體物理,['OS2011'],,,,,,,3.0,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,光電工程概論,['OS3002'],,,,,,,,3.0,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,光電實驗,['OS3010'],,,,,,,,1.0,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,一 、共同必修 1 共同科目修習及其他畢業條件，請見應修科目表注意事項。 2 本系新生外文課程可從下列三種外文課程中任選一種： (一)「大一英文」科學課群6學分。 (二)英文系開設之其他英文課程修滿6學分。 (三)語言中心開設或認定之第二外語課程，但同一外語課程必須修滿6學分。,[],,備註,,,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,3 選修「進修英文」取得之學分，不列入本系之畢業學分總數。,[],,,,,,,,,,
光電科學與工程學系,光電科學與工程學系_table_1.csv,系訂 必修,4 通識核心必修四大領域中至少須修習一個領域。 二 、系訂必修 1 必修科目計95學分，最低畢業學分128。 2 修業期間內至少選修並通過本系所(OS開頭課號)選修科目12學分(專題類課程除外)。 三、雙主修規定 1 依本校「學生修讀雙主修辦法」辦理。 2 若其修讀主系課程名稱與本系相近者，可檢附該課程之課程大綱申請抵修本系必修課程，惟能否抵修 由本系審查之。,[],,,,,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,共同 必修,國文,[],5.0,,5.0,,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,共同 必修,外文,[],3.0,,3.0,3.0,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,共同 必修,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,共同 必修,服務學習課程,[],0.0,,0.0,0.0,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,14.0,,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,微積分,"['MA1001', 'MA1002']",4.0,,4.0,4.0,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,普通物理A,"['PH1031', 'PH1032']",3.0,,3.0,3.0,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,普物實驗,"['PH1003', 'PH1004']",1.0,,1.0,1.0,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,普通化學 I,['CM1009'],3.0,,3.0,,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,普化實驗,['CM1008'],1.0,,1.0,,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,光電科技概論 I / II,"['OS1006', 'OS1007']",1.0,,1.0,1.0,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,計算機概論,['OS1008'],3.0,,3.0,,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,工程數學 I / II,"['OS2007', 'OS2008']",3.0,,,3.0,3.0,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,電磁學 I / II,"['OS2003', 'OS2004']",3.0,,,,3.0,3.0,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,基礎電學 I / II,"['OS2013', 'OS2014']",4.0,,,,4.0,4.0,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,電子實驗 I / II,"['OS2015', 'OS2016']",1.0,,,,1.0,1.0,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,基礎光學與幾何光學,['OS2017'],3.0,,,,3.0,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,波動光學,['OS2018'],3.0,,,,,3.0,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,電磁光學,['OS3016'],,,,,,,3.0,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,光學實驗,['OS3011'],,,,,,,1.0,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,近代物理,['OS2001'],3.0,,,,,3.0,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,光學系統,['OS3001'],,,,,,,,3.0,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,光電半導體物理,['OS2011'],,,,,,,3.0,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,光電工程概論,['OS3002'],,,,,,,,3.0,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,光電實驗,['OS3010'],,,,,,,,1.0,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,一 、共同必修 1 共同科目修習及其他畢業條件，請見應修科目表注意事項。 2 本系新生外文課程可從下列三種外文課程中任選一種： (一)「大一英文」科學課群6學分。 (二)英文系開設之其他英文課程修滿6學分。 (三)語言中心開設或認定之第二外語課程，但同一外語課程必須修滿6學分。,[],,備註,,,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,3 選修「進修英文」取得之學分，不列入本系之畢業學分總數。,[],,,,,,,,,,
光電科學與工程領域專長,光電科學與工程領域專長_table_1.csv,系訂 必修,4 通識核心必修四大領域中至少須修習一個領域。 二 、系訂必修 1 必修科目計95學分，最低畢業學分128。 2 修業期間內至少選修並通過本系所(OS開頭課號)選修科目12學分(專題類課程除外)。 三、雙主修規定 1 依本校「學生修讀雙主修辦法」辦理。 2 若其修讀主系課程名稱與本系相近者，可檢附該課程之課程大綱申請抵修本系必修課程，惟能否抵修 由本系審查之。,[],,,,,,,,,,
化學學系,化學學系_table_1.csv,共同 必修,國文,[],5.0,,,5.0,,,,,,
化學學系,化學學系_table_1.csv,共同 必修,外文,[],3.0,,,3.0,3.0,,,,,
化學學系,化學學系_table_1.csv,共同 必修,體育課程,[],0.0,,,0.0,0.0,0.0,0.0,0.0,,
化學學系,化學學系_table_1.csv,共同 必修,服務學習課程,[],0.0,,,0.0,0.0,,,,,
化學學系,化學學系_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,,14.0,,,,,,
化學學系,化學學系_table_1.csv,系訂 必修,微積分,"['MA1001', 'MA1002']",4.0,,,4.0,4.0,,,,,
化學學系,化學學系_table_1.csv,系訂 必修,普通化學 I / II,"['CM1001', 'CM1002']",3.0,,,3.0,3.0,,,,,
化學學系,化學學系_table_1.csv,系訂 必修,普化實驗,"['CM1003', 'CM1004']",1.0,,,1.0,1.0,,,,,
化學學系,化學學系_table_1.csv,系訂 必修,普通物理B,"['PH1033', 'PH1034']",3.0,,,3.0,3.0,,,,,
化學學系,化學學系_table_1.csv,系訂 必修,普物實驗,"['PH1003', 'PH1004']",1.0,,,1.0,1.0,,,,,
化學學系,化學學系_table_1.csv,系訂 必修,分析化學,"['CM2021', 'CM2022']",3.0,,,,,3.0,4.0,,,
化學學系,化學學系_table_1.csv,系訂 必修,有機化學,"['CM2031', 'CM2032']",4.0,,,,,4.0,4.0,,,
化學學系,化學學系_table_1.csv,系訂 必修,分析與有機化學實驗,"['CM2081', 'CM2082']",3.0,,,,,3.0,3.0,,,
化學學系,化學學系_table_1.csv,系訂 必修,物理化學,"['CM3041', 'CM3042']",,,,,,,,4.0,4.0,
化學學系,化學學系_table_1.csv,系訂 必修,物理化學實驗,"['CM3043', 'CM3044']",,,,,,,,2.0,2.0,
化學學系,化學學系_table_1.csv,系訂 必修,無機化學,"['CM3051', 'CM3052']",,,,,,,,3.0,3.0,
化學學系,化學學系_table_1.csv,系訂 必修,無機化學實驗,['CM3055'],,,,,,,,2.0,,
化學學系,化學學系_table_1.csv,系訂 必修,書報討論,"['CM4001', 'CM4002']",,,,,,,,,,1.0
化學學系,化學學系_table_1.csv,系訂 必修,一、共同必修 1 共同科目修習及其他畢業條件，請見應修科目表注意事項。 2 本系新生外文課程可從下列三種外文課程中任選一種： (一)「大一英文」科學課群6學分。 (二)英文系開設之其他英文課程修滿6學分。 (三)語言中心開設或認定之第二外語課程，但同一外語課程必須修滿6學分。,[],,備註,,,,,,,,
化學學系,化學學系_table_1.csv,系訂 必修,3 選修「進修英文」取得之學分，不列入本系之畢業學分總數。,[],,,,,,,,,,
化學學系,化學學系_table_1.csv,系訂 必修,4 通識核心必修四大領域中至少須修習一個領域。 二、系訂必修 1 必修科目計 92 學分，最低畢業學分：128。 2 修業期限內至少選修並通過本系規定之選修科目16學分（其中10學分為本系選修科目 「含必選化學數學、化學動力學」；6學分為本系外之理、工、資電、 生醫理工或地科學院科目）。 【必選科目成績得不及格，惟不及格之科目學分，不列 入取得之學分總數】。 三、 雙主修規定 ：依本校「學生修讀雙主修辦法」辦理。,['CM2011'],,,,,,,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,,國文,[],5.0,,,,5.0,,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,,外文,[],3.0,,,,3.0,3.0,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,共同 必修,體育課程,[],0.0,,,,0.0,0.0,0.0,0.0,0.0,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,共同 必修,服務學習課程,[],0.0,,,,0.0,0.0,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,,,14.0,,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,院訂 必修,微積分,"['MA1003', 'MA1004']",3.0,,,,3.0,3.0,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,院訂 必修,工程程式設計,['EG1001'],3.0,,,,3.0,,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,院訂 必修,普通物理C,['PH1040'],3.0,,,,3.0,,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,院訂 必修,普通化學,['EG1007'],3.0,,,,,3.0,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,材料工程概論 I / II,"['CH1023', 'CH1024']",3.0,,,,3.0,3.0,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,質能平衡與化工計算,['CH1012'],3.0,,,,,3.0,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,普通物理實驗,['PH1023'],1.0,,,,1.0,,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,基礎材料化學實驗 I / II / III,"['CH1022', 'CH2029', 'CH2030']",1.0,,,,,1.0,1.0,1.0,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,材料化學,['CH2031'],,,,,,,3.0,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,有機化學,"['CH2001', 'CH2002']",,,,,,,3.0,3.0,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,物理化學,"['CH2005', 'CH2006']",,,,,,,3.0,3.0,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,工程數學,"['CH2009', 'CH2010']",,,,,,,3.0,3.0,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,化工與材料熱力學 I / II,"['CH3059', 'CH3060']",,,,,,,,,3.0,3.0
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,化學反應工程,['CH3011'],,,,,,,,,,3.0
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,儀器分析,['CH3012'],,,,,,,,,3.0,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,輸送現象與單元操作 I / II / III,"['CH2021', 'CH3042', 'CH3043']",,,,,,,,3.0,3.0,3.0
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,固態物理導論,['CH3055'],,,,,,,,,3.0,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,化工與材料實驗 I / II / III,"['CH3058', 'CH4059', 'CH4060']",,,,,,,,,1.0,1.0
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,程序設計,['CH4042'],,,,,,,,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,核心 必選 修,[],2033.0,,,2033.0,,,3.0,,,
化學工程與材料工程學系,化學工程與材料工程學系_table_1.csv,系訂 必修,專題 必選 修,[],3063.0,,3063.0,,,,1.0,,,
化學領域專長,化學領域專長_table_1.csv,理學院 理學院學士班化學領域應修科目表 (114學年度入學新生適用),領域 專長,[],2021.0,,2021.0,,,,3.0,4.0,,
化學領域專長,化學領域專長_table_1.csv,理學院 理學院學士班化學領域應修科目表 (114學年度入學新生適用),第一 領域 專長 必修,[],3041.0,,,3041.0,,,,,4.0,4.0
化學領域專長,化學領域專長_table_1.csv,理學院 理學院學士班化學領域應修科目表 (114學年度入學新生適用),領域 專長 選修,[],3067.0,,3067.0,,,,,,3.0,3.0
化學領域專長,化學領域專長_table_1.csv,理學院 理學院學士班化學領域應修科目表 (114學年度入學新生適用),1,[],33.0,備 註,33.0,,,,,,,
化學領域專長,化學領域專長_table_1.csv,理學院 理學院學士班化學領域應修科目表 (114學年度入學新生適用),2,[],20.0,,20.0,,,,,,,
土木工程學系,土木工程學系_table_1.csv,,國文,[],5.0,,5.0,,,,,,,
土木工程學系,土木工程學系_table_1.csv,,外文,[],3.0,,3.0,3.0,,,,,,
土木工程學系,土木工程學系_table_1.csv,共同 必修,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
土木工程學系,土木工程學系_table_1.csv,共同 必修,服務學習課程,[],0.0,,0.0,0.0,,,,,,
土木工程學系,土木工程學系_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,14.0,,,,,,,
土木工程學系,土木工程學系_table_1.csv,院訂 必修,微積分,"['MA1003', 'MA1004']",3.0,,3.0,3.0,,,,,,
土木工程學系,土木工程學系_table_1.csv,院訂 必修,工程程式設計,['EG1001'],3.0,,3.0,,,,,,,
土木工程學系,土木工程學系_table_1.csv,院訂 必修,普通物理A,['PH1035'],3.0,,3.0,,,,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,土木工程概論,['CI1002'],1.0,,1.0,,,,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,測量學,['CI1009'],3.0,,3.0,,,,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,測量實習,['CI1010'],1.0,,1.0,,,,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,普物實驗,['PH1023'],1.0,,1.0,,,,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,應用力學,['CI1005'],3.0,,,3.0,,,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,工程材料學,['CI2005'],3.0,,,3.0,,,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,工程數學 I / II,"['CI2017', 'CI2018']",3.0,,,,3.0,3.0,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,材料力學,['CI2004'],3.0,,,,3.0,,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,流體力學,['CI2011'],3.0,,,,3.0,,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,結構學 I,['CI2019'],3.0,,,,,3.0,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,土木工程實驗 I / II,"['CI3036', 'CI3037']",2.0,,,,,2.0,2.0,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,土壤力學 I,['CI3003'],3.0,,,,,3.0,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,工程統計學,['EG2001'],3.0,,,,,3.0,,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,鋼筋混凝土學,['CI3005'],,,,,,,3.0,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,基礎工程,['CI3010'],,,,,,,3.0,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,工程圖學,['CI2007'],,,,,,,,1.0,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,土木實務專題,['CI4103'],,,,,,,,,3.0,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,*運輸工程,['CI3011'],,,,,,,3.0,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,*水文學,['CI3030'],,,,,,,3.0,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,*工程地質學,['CI3040'],,,,,,,3.0,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,*營建管理,['CI4010'],,,,,,,3.0,,,
土木工程學系,土木工程學系_table_1.csv,系訂 必修,*環境工程,['CI2020'],,,,,,,3.0,,,
